CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
ZY010000265945,10,2470
ZY010000265945,10,1155
ZY010000265945,10,1695
ZY010000265945,10,2494
ZY010000265945,10,427
ZY010000265945,10,382
ZY010000265945,10,1597
ZY010000265945,10,2671
ZY010000265945,10,1597
ZY010000265945,10,151
ZY010000265945,10,1576
ZY010000265945,10,1212
ZY010000265945,10,2515
ZY010000265945,10,805
ZY010000265945,10,382
ZY010000265945,11,69
ZY010000265945,11,228
ZY010000265945,11,2225
ZY010000265945,11,494
ZY010000265945,11,378
ZY010000265945,11,1749
ZY010000265945,11,1823
ZY010000265945,11,2470
ZY010000265945,11,1155
ZY010000265945,11,1695
ZY010000265945,11,2494
ZY010000265945,11,427
ZY010000265945,11,382
ZY010000265945,12,69
ZY010000265945,12,228
ZY010000265945,12,2225
ZY010000265945,12,494
ZY010000265945,12,378
ZY010000265945,12,1155
ZY010000265945,12,382
ZY010000265945,13,69
ZY010000265945,13,228
ZY010000265945,13,2225
ZY010000265945,13,494
ZY010000265945,13,378
ZY010000265945,13,1155
ZY010000265945,13,382
ZY010000265945,14,69
ZY010000265945,14,228
ZY010000265945,14,2225
ZY010000265945,14,494
ZY010000265945,14,378
ZY010000265945,14,1155
ZY010000265945,14,382
ZY010000265945,15,69
ZY010000265945,15,228
ZY010000265945,15,2225
ZY010000265945,15,494
ZY010000265945,15,378
ZY010000265945,15,1155
ZY010000265945,15,382
ZY010000265945,16,69
ZY010000265945,16,228
ZY010000265945,16,2225
ZY010000265945,16,494
ZY010000265945,16,378
ZY010000265945,16,1155
ZY010000265945,16,382
ZY010000265945,17,69
ZY010000265945,17,228
ZY010000265945,17,2225
ZY010000265945,17,494
ZY010000265945,17,378
ZY010000265945,17,1155
ZY010000265945,17,382
ZY010000265945,18,69
ZY010000265945,18,228
ZY010000265945,18,2225
ZY010000265945,18,494
ZY010000265945,18,378
ZY010000265945,18,1155
ZY010000265945,18,382
ZY010000265945,19,69
ZY010000265945,19,228
ZY010000265945,19,2225
ZY010000265945,19,494
ZY010000265945,19,378
ZY010000265945,19,1155
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1728
ZY010000265945,19,382
ZY010000265945,19,1635
ZY010000265945,19,601
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1635
ZY010000265945,19,1713
ZY010000265945,19,1635
ZY420000217308,1,916
ZY420000217308,1,2469
ZY420000217308,1,494
ZY420000217308,1,378
ZY420000217308,1,2469
ZY420000217308,1,1382
ZY420000217308,1,2302
ZY420000217308,1,1338
ZY420000217308,2,494
ZY420000217308,2,378
ZY420000217308,2,2469
ZY420000217308,2,1382
ZY420000217308,3,494
ZY420000217308,3,378
ZY420000217308,3,2469
ZY420000217308,3,1382
ZY420000217308,4,1728
ZY420000217308,4,494
ZY420000217308,4,378
ZY420000217308,4,2469
ZY420000217308,4,1382
ZY420000217308,5,494
ZY420000217308,5,378
ZY420000217308,5,2469
ZY420000217308,5,1382
ZY420000217308,6,494
ZY420000217308,6,378
ZY420000217308,6,2469
ZY420000217308,7,494
ZY420000217308,7,378
ZY420000217308,7,2469
ZY420000217308,8,494
ZY420000217308,8,378
ZY420000217308,8,2469
ZY420000217308,9,494
ZY420000217308,9,378
ZY420000217308,9,2469
ZY420000217308,10,494
ZY420000217308,10,378
ZY420000217308,10,2469
